"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"153",14,165,9,5.4826,3,"Monitor",15,40,9,2,70,6,2,60,4,"Bus_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"154",14,166,10,3.0525,3,"Monitor",25,40,9,3,70,5,3,70,3,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"155",14,167,11,2.9488,3,"Monitor",25,20,8,2,50,6,2,70,5,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"156",14,168,12,2.9328,3,"Monitor",20,30,7,1,70,6,1,70,3,"Metro_label","WL","monitor",2102,1412,3113,17207,18,12,16,94,23834,140
"157",15,169,1,6.3578,4,"Monitor",25,20,8,1,60,4,1,60,3,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"158",15,170,2,4.9115,4,"Monitor",20,40,8,2,70,4,2,70,5,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"159",15,171,3,8.4946,4,"Monitor",20,30,8,2,60,5,2,60,5,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"160",15,172,4,4.4352,4,"Monitor",25,40,7,2,70,6,2,80,5,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"161",15,173,5,5.1835,4,"Monitor",20,40,7,3,60,6,3,60,4,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"162",15,174,6,6.8488,4,"Monitor",25,20,9,3,50,4,3,80,3,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
"163",15,175,7,7.4,4,"Monitor",15,20,9,2,50,6,2,80,4,"Metro_label","WL","monitor",10201,29279,13514,19901,44,110,69,74,72895,297
